Year,Month,Ward_NO,Ward_Name,Building_Area_km2,Builtup_Area_Percentage,Population,Rainfall,RH2M,T2M_MAX,T2M_MIN,WS2M,GWL
2020,12,172,madivala,0.50694365,42.25,51766,12.07903616,83.33,27.23,11.95,2.46,14.35
2020,12,173,jakkasandra,0.378984656,25.27,46520,13.1470905,83.33,27.23,11.95,2.46,14.54552368
2020,12,174,hsr layout,1.770709952,24.94,159292,13.1470905,83.33,27.23,11.95,2.46,14.54552368
2020,12,177,j p nagar,0.679639815,37.76,29185,11.4694821,83.33,27.23,11.95,2.46,17.75
2020,12,179,shakambari nagar,0.582003157,30.63,28775,10.90028997,83.33,27.23,11.95,2.46,20.23905564
2020,12,180,banashankari temple ward,0.253741887,36.25,52178,10.33109783,83.33,27.23,11.95,2.46,23.25095153
2020,12,181,kumaraswamy layout,0.64538425,35.85,62763,10.33109783,83.33,27.23,11.95,2.46,23.25095153
2020,12,184,uttarahalli,1.646956157,16.64,148625,9.55301902,83.33,27.23,11.95,2.46,21.32954627
2020,12,185,yelchenahalli,0.637065473,39.82,78363,10.33109783,83.33,27.23,11.95,2.46,23.25095153
2020,12,186,jaraganahalli,0.441873755,33.99,62680,10.90028997,83.33,27.23,11.95,2.46,20.23905564
2020,12,188,bilekhalli,1.025904408,23.86,109816,11.4694821,83.33,27.23,11.95,2.46,17.22715975
2020,12,189,hongasandra,0.951471578,45.31,201976,11.66450485,83.33,27.23,11.95,2.46,15.52752259
2020,12,190,mangammanapalya,1.208966182,34.54,157346,11.8595276,83.33,27.23,11.95,2.46,13.82788542
2020,12,191,singasandra,1.973578705,20.35,233136,11.90836578,83.33,27.23,11.95,2.46,16.00546601
2020,12,192,begur,2.920402628,15.37,328221,11.79172269,83.33,27.23,11.95,2.46,13.1
2020,12,193,arakere,1.644170972,24.91,135237,11.62002794,83.33,27.23,11.95,2.46,14.07575028
2020,12,195,konankunte,1.147100762,33.74,161480,11.19038457,83.33,27.23,11.95,2.46,17.1341507
2020,12,196,anjanapura,1.199566544,10.52,98043,10.8735453,83.33,27.23,11.95,2.46,15.34079926
2020,12,197,vasanthpura,1.43475544,25.17,155835,10.33109783,83.33,27.23,11.95,2.46,23.25095153
2020,12,198,hemmigepura,2.680756059,8.79,104017,9.249735522,83.33,27.23,11.95,2.46,17.09508555
2021,1,1,kempegowda ward,1.011356945,9.28,55331,10.03028953,75.87,30.23,10.67,2.44,19.28664289
2021,1,2,chowdeswari ward,0.848452584,13.05,68262,11.26041485,75.87,30.23,10.67,2.44,20.47209715
2021,1,3,atturu,1.711311164,19.45,140674,11.61019365,75.87,30.23,10.67,2.44,21.50946286
2021,1,4,yelahanka satellite town,0.943953854,20.52,68374,11.42158732,75.87,30.23,10.67,2.44,21.70695458
2021,1,5,jakkuru,2.978151776,12.67,129107,10.47234478,75.87,30.23,10.67,2.44,17.23566817
2021,1,6,thanisandra,2.370856864,23.71,253070,11.31196486,75.87,30.23,10.67,2.44,15.82690775
2021,1,7,byatarayanapura,1.824822733,18.25,165803,10.68695312,75.87,30.23,10.67,2.44,19.46723289
2021,1,9,vidyaranyapura,1.647327229,16.64,141393,12.77924125,75.87,30.23,10.67,2.44,22.20582852
2021,1,10,dodda bommasandra,0.837045999,19.93,61214,16.74938474,75.87,30.23,10.67,2.44,27.6882249
2021,1,12,shettihalli,1.696109937,20.94,131748,14.52582999,75.87,30.23,10.67,2.44,25
2021,1,14,bagalakunte,1.331736642,30.97,149781,14.18013058,75.87,30.23,10.67,2.44,10.5
2021,1,16,jalahalli,0.765852697,14.73,49622,15.60922629,75.87,30.23,10.67,2.44,28.2
2021,1,18,radhakrishna temple ward,0.644577978,33.93,47062,14.13689519,75.87,30.23,10.67,2.44,22.70470246
2021,1,19,sanjaya nagar,0.515958944,34.4,43662,14.13689519,75.87,30.23,10.67,2.44,22.70470246
2021,1,22,vishwanath nagenahalli,0.676423651,45.09,103582,11.52440564,75.87,30.23,10.67,2.44,17.72118001
2021,1,24,hbr layout,1.269397843,27.6,108132,14.91605288,75.87,30.23,10.67,2.44,12.42606822
2021,1,25,horamavu,3.776093412,21.58,322898,14.36761002,75.87,30.23,10.67,2.44,13.1644322
2021,1,26,ramamurthy nagar,2.056737545,28.17,101949,15.83800812,75.87,30.23,10.67,2.44,14.40382072
2021,1,27,banasavadi,1.205038369,35.44,82143,14.68442855,75.87,30.23,10.67,2.44,10.48264143
2021,1,28,kammanahalli,0.461236623,46.12,63642,16.52179168,75.87,30.23,10.67,2.44,9.248185573
2021,1,29,kacharkanahalli,0.612432808,36.03,38878,14.68442855,75.87,30.23,10.67,2.44,10.48264143
2021,1,35,aramane nagara,1.200873848,16.01,44402,17.33887032,75.87,30.23,10.67,2.44,5.8
2021,1,36,mattikere,0.398733627,44.3,38227,19.53006344,75.87,30.23,10.67,2.44,23.46105936
2021,1,38,hmt ward,1.329060865,25.56,45695,17.58982269,75.87,30.23,10.67,2.44,22.18488967
2021,1,39,chokkasandra,1.107473973,29.14,116718,14.46906783,75.87,30.23,10.67,2.44,12.35846896
2021,1,40,dodda bidarakallu,2.655083067,20.58,273863,15.52711119,75.87,30.23,10.67,2.44,21.23886276
2021,1,41,peenya industrial area,1.913110592,34.78,121690,17.86996867,75.87,30.23,10.67,2.44,20.35044459
2021,1,42,lakshmi devi nagar,0.456492023,30.43,66854,18.6300743,75.87,30.23,10.67,2.44,25.46036323
2021,1,45,malleswaram,0.49960733,27.76,32195,19.53006344,75.87,30.23,10.67,2.44,23.46105936
2021,1,48,muneshwara nagar,0.215560759,43.11,42043,18.77094877,75.87,30.23,10.67,2.44,11.01781002
2021,1,50,benniganahalli,0.882589059,18.01,75355,16.52179168,75.87,30.23,10.67,2.44,9.248185573
2021,1,51,vijnanapura,0.635739134,30.27,60725,17.52947557,75.87,30.23,10.67,2.44,11.44909279
2021,1,52,k r puram,1.108227812,23.09,46698,16.99158769,75.87,30.23,10.67,2.44,18.325
2021,1,53,basavanapura,1.575230181,25,107237,16.80476434,75.87,30.23,10.67,2.44,20.6625
2021,1,54,hudi,2.576638733,17.18,121697,14.6967347,75.87,30.23,10.67,2.44,17.88190865
2021,1,58,new tippasandara,0.974128817,28.65,55948,17.64297976,75.87,30.23,10.67,2.44,11.22926653
2021,1,65,kadu malleshwar ward,0.495504614,35.39,37236,20.54084545,75.87,30.23,10.67,2.44,15.12585192
2021,1,68,mahalakshimpuram,0.392918361,43.66,55329,22.31074213,75.87,30.23,10.67,2.44,19.23389382
2021,1,69,laggere,0.589292789,36.83,128411,19.57041909,75.87,30.23,10.67,2.44,24.3464324
2021,1,72,herohalli,1.748175235,22.41,197163,18.78960512,75.87,30.23,10.67,2.44,33.8
2021,1,73,kottegepalya,1.503432507,25.92,163239,20.516599,75.87,30.23,10.67,2.44,25.66374542
2021,1,74,shakthi ganapathi nagar,0.310732365,44.39,55670,19.57041909,75.87,30.23,10.67,2.44,24.3464324
2021,1,77,dattatreya temple,0.312872589,44.7,32561,20.54084545,75.87,30.23,10.67,2.44,15.12585192
2021,1,78,pulikeshinagar,0.482567272,28.39,29538,18.77094877,75.87,30.23,10.67,2.44,11.01781002
2021,1,80,hoysala nagar,0.621902267,29.61,34578,18.01896943,75.87,30.23,10.67,2.44,11.15878103
2021,1,81,vijnana nagar,1.520449677,26.67,131521,18.05376526,75.87,30.23,10.67,2.44,12.43963327
2021,1,82,garudachar playa,1.644801236,24.19,117746,17.81308433,75.87,30.23,10.67,2.44,18.325
2021,1,83,kadugodi,1.605859325,14.34,86958,17.41916581,75.87,30.23,10.67,2.44,21.44166667
2021,1,84,hagadur,2.225472602,17.66,98627,17.7068749,75.87,30.23,10.67,2.44,23.025
2021,1,85,dodda nekkundi,2.870931841,23.92,180753,18.0305444,75.87,30.23,10.67,2.44,17.15625
2021,1,86,marathahalli,0.85113478,27.46,70323,18.57805494,75.87,30.23,10.67,2.44,13.43017375
2021,1,87,hal airport,1.080972332,15.9,48209,18.57805494,75.87,30.23,10.67,2.44,13.43017375
2021,1,90,halsoor,0.395338517,23.26,34307,18.77289772,75.87,30.23,10.67,2.44,12.51382892
2021,1,93,vasanth nagar,0.721128515,23.26,20308,20.54084545,75.87,30.23,10.67,2.44,15.12585192
2021,1,94,gandhinagar,0.547820788,28.83,27583,20.19511549,75.87,30.23,10.67,2.44,25.50904088
2021,1,96,okalipuram,0.301201259,37.65,40484,22.31074213,75.87,30.23,10.67,2.44,19.23389382
2021,1,104,govindaraja nagar,0.293951936,36.74,28020,20.4874153,75.87,30.23,10.67,2.44,37.21969046
2021,1,110,sampangiram nagar,0.915822034,20.81,22840,19.90281568,75.87,30.23,10.67,2.44,13.79839131
2021,1,112,domlur,0.570121277,33.54,27049,18.76416783,75.87,30.23,10.67,2.44,13.21034749
2021,1,114,agaram,0.792165285,7.2,38246,18.0578444,75.87,30.23,10.67,2.44,13.37069237
2021,1,119,dharmaraya swamy temple,0.455056628,41.37,22082,19.84938553,75.87,30.23,10.67,2.44,35.89222985
2021,1,124,hosahalli,0.352869732,39.21,43448,18.66408846,75.87,30.23,10.67,2.44,55.20548709
2021,1,126,maruthi mandir ward,0.340438499,42.55,39460,20.53652364,75.87,30.23,10.67,2.44,41.75192928
2021,1,128,nagarabhavi,0.48422997,30.26,63161,20.53652364,75.87,30.23,10.67,2.44,41.75192928
2021,1,129,jnana bharathi ward,2.333630068,19.61,179303,19.61952743,75.87,30.23,10.67,2.44,28.87867122
2021,1,130,ullalu,1.711618431,19.67,166591,22.05615291,75.87,30.23,10.67,2.44,20.64891752
2021,1,143,vishveshwara puram,0.618494906,24.74,29196,19.84938553,75.87,30.23,10.67,2.44,35.89222985
2021,1,144,siddapura,0.252560601,36.08,37788,21.03468259,75.87,30.23,10.67,2.44,16.5789726
2021,1,145,hombegowda nagara,0.516095033,36.86,40257,21.03468259,75.87,30.23,10.67,2.44,16.5789726
2021,1,147,adugodi,0.300610951,18.79,39286,21.03468259,75.87,30.23,10.67,2.44,16.5789726
2021,1,149,varthuru,2.75288234,9.73,119037,17.46554773,75.87,30.23,10.67,2.44,24.23125
2021,1,150,bellanduru,4.473894183,16.95,313204,17.43490335,75.87,30.23,10.67,2.44,13.73890283
2021,1,153,jayanagar,0.649814483,25.99,40472,19.84938553,75.87,30.23,10.67,2.44,35.89222985
2021,1,154,basavanagudi,0.481261886,40.11,29581,18.66408846,75.87,30.23,10.67,2.44,55.20548709
2021,1,157,gali anjenaya temple ward,0.473667329,43.06,44045,18.66408846,75.87,30.23,10.67,2.44,55.20548709
2021,1,158,deepanjali nagar,0.620137107,29.53,68212,18.66408846,75.87,30.23,10.67,2.44,62.3
2021,1,159,kengeri,0.855076446,16.77,66839,22.41250298,75.87,30.23,10.67,2.44,20.32297599
2021,1,160,rajarajeshwari nagar,2.367866507,21.33,139046,21.84336412,75.87,30.23,10.67,2.44,15
2021,1,164,vidyapeeta ward,0.478426992,39.87,54749,20.92109683,75.87,30.23,10.67,2.44,39.64260933
2021,1,168,pattabhiram nagar,0.553078072,32.53,25941,22.96444707,75.87,30.23,10.67,2.44,17.25120576
